         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1        6000        6330        6000        5750           2           6026.67       12053       12053           2      6026.5         410
10/ 7/2018  0: 2:22        5320        6300        5310        5330        5000           5646.67    28233333   347216208       63910     5432.89           5
10/ 7/2018  0: 2:23        5310        5330        5310        5330         440           5323.33     2342266   349558474       64350     5432.14           3
10/ 7/2018  0: 2:25        5310        5310        5310        5310           1              5310        5310   349563784       64351     5432.14           1
10/ 7/2018  0: 2:26        5340        5340        5340        5340         100              5340      534000   350097784       64451        5432           1
10/ 7/2018  0: 2:27        5310        5340        5310        5340         250              5330     1332500   351430284       64701     5431.61           2
10/ 7/2018  0: 2:28        5600        5600        5600        5600        1000              5600     5600000   357030284       65701     5434.17           1
10/ 7/2018  0: 2:29        5330        5330        5330        5330         391              5330     2084030   359114314       66092     5433.55           1
10/ 7/2018  0: 2:31        5330        5330        5330        5330        5000              5330    26650000   385764314       71092     5426.27           3
10/ 7/2018  0: 2:32        5330        5330        5330        5330           1              5330        5330   385769644       71093     5426.27           1
10/ 7/2018  0: 2:33        5330        5380        5330        5330          50           5346.67      267333   386036977       71143     5426.21           3
10/ 7/2018  0: 2:35        5330        5330        5330        5330         100              5330      533000   386569977       71243     5426.08           2
10/ 7/2018  0: 2:36        5330        5330        5330        5330         815              5330     4343950   390913927       72058     5424.99           1
10/ 7/2018  0: 2:37        5320        5320        5320        5320         789              5320     4197480   395111407       72847     5423.85           1
10/ 7/2018  0: 2:38        5320        5320        5320        5320        4000              5320    21280000   416391407       76847     5418.45           1
10/ 7/2018  0: 2:40        5320        5330        5320        5330       10000           5326.67    53266666   469658073       86847     5407.88           3
10/ 7/2018  0: 2:41        5320        5320        5320        5320        3338              5320    17758160   487416233       90185     5404.63           3
10/ 7/2018  0: 2:42        5310        5320        5310        5320          95           5316.67      505083   487921316       90280     5404.53           2
10/ 7/2018  0: 2:43        5310        5310        5310        5310        4000              5310    21240000   509161316       94280     5400.52           1
10/ 7/2018  0: 2:44        5310        5310        5310        5310        3000              5310    15930000   525091316       97280     5397.73           4
10/ 7/2018  0: 2:45        5500        5500        5500        5500         200              5500     1100000   526191316       97480     5397.94           1
10/ 7/2018  0: 2:46        5300        5800        5300        5300       10000           5466.67    54666666   580857982      107480     5404.34           3
10/ 7/2018  0: 2:47        4370        5320        4370        5320        2000           5003.33    10006666   590864648      109480     5397.01           2
10/ 7/2018  0: 2:49        5330        5330        5300        5300        2500              5310    13275000   604139648      111980     5395.07           3
10/ 7/2018  0: 2:50        5300        5300        5260        5260       10000           5273.33    52733333   656872981      121980     5385.09           4
10/ 7/2018  0: 2:51        5300        5300        5290        5290        1500           5293.33     7940000   664812981      123480     5383.97           3
10/ 7/2018  0: 2:54        5290        5290        5290        5290         100              5290      529000   665341981      123580      5383.9           1
10/ 7/2018  0: 2:55        5290        5290        5290        5290         180              5290      952200   666294181      123760     5383.76           1
10/ 7/2018  0: 2:57        5300        5300        5300        5300        1382              5300     7324600   673618781      125142     5382.84           1
10/ 7/2018  0: 2:58        5490        5490        5290        5290         900           5356.67     4821000   678439781      126042     5382.65           3
10/ 7/2018  0: 2:59        5250        5330        5250        5330       10000           5303.33    53033333   731473114      136042     5376.82           2
10/ 7/2018  1: 2: 0        5350        5350        5300        5320         750           5323.33     3992500   735465614      136792     5376.53           3
10/ 7/2018  1: 2: 3        5260        5310        5250        5250          50              5270      263500   735729114      136842     5376.49           3
10/ 7/2018  1: 2: 4        5260        5280        5260        5280        1000           5273.33     5273333   741002447      137842     5375.74           2
10/ 7/2018  1: 2: 5        5260        5260        5260        5260          50              5260      263000   741265447      137892      5375.7           1
10/ 7/2018  1: 2: 8        5260        5350        5260        5350         700              5320     3724000   744989447      138592     5375.41           2
10/ 7/2018  1: 2: 9        5300        5300        5300        5300       10000              5300    53000000   797989447      148592     5370.34           2
10/ 7/2018  1: 2:10        5260        5260        5250        5250          25           5253.33      131333   798120780      148617     5370.32           3
10/ 7/2018  1: 2:11        5310        5310        5260        5260        2000           5276.67    10553333   808674113      150617     5369.08           2
10/ 7/2018  1: 2:12        5240        5240        5240        5240          11              5240       57640   808731753      150628     5369.07           1
10/ 7/2018  1: 2:13        5240        5240        5240        5240        1000              5240     5240000   813971753      151628     5368.22           1
10/ 7/2018  1: 2:14        5250        5250        5250        5250        2000              5250    10500000   824471753      153628     5366.68           1
10/ 7/2018  1: 2:15        5710        5750        5250        5250        3000           5416.67    16250000   840721753      156628     5367.63           3
10/ 7/2018  1: 2:17        5330        5330        5330        5330        3700              5330    19721000   860442753      160328     5366.77           1
10/ 7/2018  1: 2:20        5260        5260        5260        5260        5000              5260    26300000   886742753      165328     5363.54           1
10/ 7/2018  1: 2:21        5310        5310        5260        5260        1000           5276.67     5276666   892019419      166328     5363.01           2
10/ 7/2018  1: 2:23        5250        5260        5250        5250        1000           5253.33     5253333   897272752      167328     5362.36           3
10/ 7/2018  1: 2:24        5260        5260        5260        5260        5000              5260    26300000   923572752      172328     5359.39           2
10/ 7/2018  1: 2:25        5230        5260        5230        5260        1000              5250     5250000   928822752      173328     5358.76           2
10/ 7/2018  1: 2:26        5260        5270        5260        5270         475           5266.67     2501666   931324418      173803     5358.51           4
10/ 7/2018  1: 2:27        5260        5260        5260        5260        5000              5260    26300000   957624418      178803     5355.75           2
10/ 7/2018  1: 2:28        5270        5280        5270        5280         100           5276.67      527666   958152084      178903     5355.71           2
10/ 7/2018  1: 2:29        5280        5500        5210        5270         100           5326.67      532666   958684750      179003     5355.69           4
10/ 7/2018  1: 2:30        5210        5270        5210        5260        2000           5246.67    10493333   969178083      181003     5354.49           4
10/ 7/2018  1: 2:31        5220        5350        5220        5350         189           5306.67     1002960   970181043      181192     5354.44           3
10/ 7/2018  1: 2:32        5270        5270        5270        5270        4347              5270    22908690   993089733      185539     5352.46           1
10/ 7/2018  1: 2:33        5270        5270        5270        5270        4444              5270    23419880  1016509613      189983     5350.53           2
10/ 7/2018  1: 2:34        5100        5270        5100        5270        5000           5213.33    26066666  1042576279      194983     5347.01           2
10/ 7/2018  1: 2:37        4400        4400        4400        4400         100              4400      440000  1043016279      195083     5346.53           1
10/ 7/2018  1: 2:38        5270        5500        5270        5500        5000           5423.33    27116666  1070132945      200083     5348.45           2
10/ 7/2018  1: 2:39        5700        5700        5700        5700         640              5700     3648000  1073780945      200723     5349.57           1
10/ 7/2018  1: 2:41        5280        5280        5280        5280        5727              5280    30238560  1104019505      206450     5347.64           1
10/ 7/2018  1: 2:45        5260        5260        5260        5260           4              5260       21040  1104040545      206454     5347.63           1
10/ 7/2018  1: 2:46        5170        5170        5170        5170        1000              5170     5170000  1109210545      207454     5346.78           1
10/ 7/2018  1: 2:47        5270        5280        5270        5280        1000           5276.67     5276666  1114487211      208454     5346.44           2
