         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018  5: 2:56       15170       15170       15170       15170           3             15170       45510  1285192262       84394     15228.5           1
10/ 7/2018  6: 2: 0       15100       15100       15100       15100           7             15100      105700  1285297962       84401     15228.5           1
10/ 7/2018  6: 2: 1       15160       15160       15160       15160           3             15160       45480  1285343442       84404     15228.5           1
10/ 7/2018  6: 2: 2       15190       15190       15190       15190          80             15190     1215200  1286558642       84484     15228.4           1
10/ 7/2018  6: 2: 8       15150       15190       15150       15190           5           15176.7       75883  1286634525       84489     15228.4           2
10/ 7/2018  6: 2:12       15000       15200       15000       15200          26           15133.3      393466  1287027991       84515     15228.4           2
10/ 7/2018  6: 2:19       15990       15990       15990       15990         460             15990     7355400  1294383391       84975     15232.5           1
10/ 7/2018  6: 2:25       15270       15270       15270       15270        1000             15270    15270000  1309653391       85975       15233           1
10/ 7/2018  6: 2:29       15170       15170       15170       15170           5             15170       75850  1309729241       85980       15233           1
10/ 7/2018  6: 2:33       15500       15500       15500       15500        1000             15500    15500000  1325229241       86980       15236           1
10/ 7/2018  6: 2:42       15190       15190       15190       15190         676             15190    10268440  1335497681       87656     15235.7           1
10/ 7/2018  6: 2:47       15160       15160       15160       15160           5             15160       75800  1335573481       87661     15235.7           1
10/ 7/2018  6: 2:50       15190       15190       15190       15190          33             15190      501270  1336074751       87694     15235.6           1
10/ 7/2018  6: 2:51       15190       15190       15190       15190          26             15190      394940  1336469691       87720     15235.6           1
10/ 7/2018  6: 2:53       15220       15220       15220       15220        1159             15220    17639980  1354109671       88879     15235.4           1
10/ 7/2018  6: 2:59       15200       15200       15200       15200         500             15200     7600000  1361709671       89379     15235.2           1
10/ 7/2018  7: 2: 2       15180       15180       15180       15180         131             15180     1988580  1363698251       89510     15235.1           1
10/ 7/2018  7: 2: 4       15200       15200       15200       15200          90             15200     1368000  1365066251       89600     15235.1           1
10/ 7/2018  7: 2: 9       15200       15200       15200       15200           3             15200       45600  1365111851       89603     15235.1           1
10/ 7/2018  7: 2:11       15200       15200       15200       15200        3480             15200    52896000  1418007851       93083     15233.8           2
